Name,Relative lattice energy (kJ/mol),No. of hydrogen bonds, No. of hydrogen bonds per hydrogen-bond site,No. of parallel pi-pi stacking modes,Density (g/cm^3),Largest included sphere (Ang),Largest free sphere (Ang),Largest included sphere along free sphere path (Ang),Accessible surface area (m^2/g),Accessible pore volume (cm^3/g),Pore dimensionality,AffinityPropagation
1000200306010099,53.8075,10,0.8333333333333334,1,1.1733,4.86735,4.39173,4.86735,626.086,0.0184865,1,72
100020030151078,91.76230000000001,8,0.6666666666666666,0,0.851,7.81816,4.38921,7.81816,1905.21,0.1203,3,47
100020030433353,74.62629999999999,8,0.6666666666666666,0,0.9313,6.29234,4.3829,6.29234,1829.05,0.098133,2,46
1000200301311023,86.3382,8,0.6666666666666666,3,1.0275,4.97821,4.38269,4.97821,598.148,0.0200963,1,66
10002003015371,11.5275,10,0.8333333333333334,6,1.3189,5.03758,4.37789,4.94254,270.045,0.00796115,1,78
1000200301511194,60.59979999999999,8,0.6666666666666666,3,1.2518,5.38802,4.37351,5.37671,340.736,0.0137159,1,51
100020030155811,63.65950000000001,8,0.6666666666666666,0,1.1079,5.06075,4.37189,5.06075,745.858,0.0242521,1,69
100020030142862,52.24510000000001,10,0.8333333333333334,3,1.0104,5.69491,4.37157,5.69491,1418.27,0.0714979,2,64
100020030145353,16.1002,10,0.8333333333333334,3,1.3199,5.04659,4.36039,5.04659,351.704,0.00888702,1,59
100020030058972,15.1249,10,0.8333333333333334,3,1.3216,4.97358,4.36031,4.97358,261.777,0.00751335,1,62
100020030436109,36.065,10,0.8333333333333334,3,1.2799,5.05393,4.35845,5.0442,269.146,0.00834449,1,57
10002003004687,34.12430000000001,10,0.8333333333333334,0,1.2512,4.93767,4.35664,4.93767,591.318,0.014578,1,57
100020030041629,34.83340000000001,10,0.8333333333333334,0,1.2575,5.01549,4.35158,5.01549,259.698,0.00757037,1,78
100020030142219,78.7525,8,0.6666666666666666,0,1.1213,5.29259,4.34062,5.27558,730.533,0.0274143,1,56
100020030142486,29.136,10,0.8333333333333334,0,1.27,5.02226,4.33614,5.02224,256.519,0.00703128,1,73
100020030137674,91.2553,10,0.8333333333333334,0,0.9947,5.54295,4.33583,5.50956,1291.93,0.0594123,1,64
10002003033312,25.78620000000001,10,0.8333333333333334,0,1.343,4.90671,4.33465,4.88923,263.409,0.00781816,1,57
10002003043537,84.0419,10,0.8333333333333334,0,0.8842,5.81865,4.33228,5.78563,1835.02,0.0799542,3,46
100020030153847,73.1891,10,0.8333333333333334,3,1.0391,5.89377,4.32597,5.89377,1182.06,0.0562715,1,61
100020030139782,47.22559999999999,8,0.6666666666666666,5,1.3279,5.2963,4.32447,5.2963,329.244,0.0127339,1,57
1000200300510290,25.14609999999999,10,0.8333333333333334,3,1.3015,4.99853,4.32413,4.99853,256.741,0.00775995,1,78
100020030148237,68.3974,10,0.8333333333333334,0,1.0987,6.47553,4.32332,6.47553,878.387,0.0497405,1,48
100020030153096,18.43039999999999,10,0.8333333333333334,6,1.2947,5.04484,4.31855,5.01463,278.065,0.00878924,1,78
100020030158965,55.9718,10,0.8333333333333334,0,1.0594,5.10626,4.31825,5.10626,760.567,0.0221446,1,66
100020030142359,5.148400000000009,10,0.8333333333333334,5,1.3382,4.99795,4.31165,4.98914,327.771,0.00842169,1,59
100020030194749,13.20150000000001,10,0.8333333333333334,0,1.3421,5.00218,4.31093,4.99263,265.791,0.00777151,1,57
10002003015397,77.7225,10,0.8333333333333334,3,0.9914,7.20337,4.30889,7.20337,1342.7,0.0862579,1,45
100020030431696,35.62960000000001,10,0.8333333333333334,3,1.2754,5.01319,4.30737,4.99762,259.05,0.0080446,1,57
100020030147533,64.2646,10,0.8333333333333334,3,1.0391,5.26329,4.30575,5.26329,1102.24,0.0406515,1,61
100020030136560,61.7175,10,0.8333333333333334,3,1.074,5.23152,4.30479,5.23152,877.769,0.0294774,1,69
100020030155399,75.8243,8,0.6666666666666666,0,0.9881,6.43547,4.30411,6.43547,1323.86,0.0615102,1,45
100020030045124,20.58940000000001,10,0.8333333333333334,0,1.3299,4.88932,4.30321,4.88932,353.159,0.00840641,1,77
100020030332643,25.1001,10,0.8333333333333334,0,1.333,4.93196,4.30084,4.91749,258.498,0.00767419,1,57
100020030331539,31.48169999999999,10,0.8333333333333334,0,1.3059,4.89681,4.30074,4.88314,249.978,0.00738156,1,57
100020030154190,26.45930000000001,10,0.8333333333333334,3,1.2728,5.03942,4.29844,5.02301,268.706,0.00793531,1,63
100020030146135,7.381599999999992,10,0.8333333333333334,2,1.3456,4.92725,4.29806,4.88562,340.349,0.00869511,1,77
1000200301512292,95.0644,10,0.8333333333333334,0,0.9032,5.35604,4.28527,5.33372,1815.99,0.0718643,3,65
10002003060311,52.6199,10,0.8333333333333334,0,0.9896,5.97023,4.28496,5.95336,1275.26,0.0633714,1,45
100020030431626,9.331400000000002,10,0.8333333333333334,3,1.3441,5.01663,4.28476,4.99279,266.353,0.00808715,1,57
100020030071046,99.475,10,0.8333333333333334,0,0.8691,7.0214,4.28393,7.01231,2048.98,0.128903,2,42
100020030619447,96.85829999999999,8,0.6666666666666666,0,1.0982,4.76636,4.28309,4.7628,590.482,0.0169085,1,72
10002003005331,23.18340000000001,10,0.8333333333333334,6,1.295,4.99805,4.28068,4.9918,352.297,0.00821583,1,77
10002003061175,86.64089999999999,10,0.8333333333333334,0,0.8229,6.55191,4.26488,6.5279,2239.1,0.115307,2,38
1000200308814648,90.1601,8,0.6666666666666666,0,0.9885,7.028,4.26319,7.028,1202.9,0.070468,1,45
1000200301930,23.7491,10,0.8333333333333334,0,1.3249,4.87163,4.25931,4.83986,250.588,0.00754014,1,57
100020030157720,99.81219999999999,10,0.8333333333333334,0,0.963,5.19095,4.25742,5.19062,1488.74,0.0518877,2,65
100020030889203,86.91569999999999,8,0.6666666666666666,0,0.9033,6.83037,4.25713,6.31042,1285.95,0.0620253,1,40
100020030158358,80.27950000000001,10,0.8333333333333334,3,0.935,7.14514,4.2567,7.14514,1600.44,0.110226,3,54
100020030135169,65.13380000000001,10,0.8333333333333334,3,1.0622,6.67882,4.25647,6.67882,1068.76,0.0678406,1,36
100020030332673,26.1645,10,0.8333333333333334,0,1.3007,4.83835,4.25178,4.83167,257.336,0.00749609,1,57
100020030152002,13.40719999999999,10,0.8333333333333334,6,1.3404,4.99087,4.24694,4.99087,256.685,0.00725877,1,62
100020030142050,32.78139999999999,10,0.8333333333333334,3,1.2369,4.94099,4.24256,4.94099,613.793,0.0196138,1,57
100020030152173,65.42500000000001,10,0.8333333333333334,0,0.8539,6.27187,4.23177,5.90947,2001.49,0.0873222,3,46
100020030142863,32.5891,10,0.8333333333333334,3,1.2814,4.9122,4.22661,4.89055,257.152,0.00686736,1,62
100020030143372,42.483,10,0.8333333333333334,6,1.0735,5.3512,4.22487,5.34228,918.795,0.037325,1,56
10002003043221,87.2527,10,0.8333333333333334,0,0.8679,6.10571,4.20808,6.10571,1685.9,0.0797122,1,46
100020030132790,75.08359999999999,10,0.8333333333333334,0,0.9855,7.31999,4.20372,7.31174,1089.93,0.0729283,1,70
100020030157219,20.91380000000001,10,0.8333333333333334,6,1.3288,4.88548,4.19779,4.84184,256.821,0.00708913,1,62
100020031487637,81.905,10,0.8333333333333334,0,0.9083,7.00389,4.19752,7.00389,1532.32,0.0703401,2,52
100020030144077,60.73869999999999,10,0.8333333333333334,0,0.9276,4.98477,4.19437,4.93247,1615.03,0.0475751,3,65
100020030143979,56.90100000000001,10,0.8333333333333334,0,0.9916,5.50141,4.18936,5.48851,1218.82,0.0446351,1,64
100020030145288,94.9906,8,0.6666666666666666,0,0.7319,7.07002,4.18916,6.01229,3028.03,0.201036,3,32
1000200301512556,86.5866,8,0.6666666666666666,0,0.8486,7.53068,4.18846,7.36456,1865.17,0.121252,1,42
100020030139794,86.286,8,0.6666666666666666,1,1.1129,5.30928,4.1823,5.30928,611.755,0.0179521,1,72
10002003014846,96.0094,8,0.6666666666666666,0,0.9334,5.55884,4.18208,5.55884,1500.01,0.0579085,2,65
100020030434504,32.0376,10,0.8333333333333334,3,1.2781,4.89407,4.18201,4.87098,270.185,0.0081681,1,57
100020030024150,75.5274,10,0.8333333333333334,0,1.0782,5.14028,4.17347,5.14028,660.383,0.0225458,1,76
100020030151466,82.5531,6,0.5,0,1.137,5.03813,4.16597,5.0368,603.619,0.018514,1,72
10002003018604,88.3469,10,0.8333333333333334,0,0.9657,4.95103,4.16468,4.94366,1457.92,0.0474264,2,64
1000200300210790,83.33519999999999,8,0.6666666666666666,3,1.0783,5.17693,4.15632,5.17366,836.787,0.0232852,2,69
100020030148282,80.2988,10,0.8333333333333334,3,1.0114,5.06484,4.15471,4.95324,1061.9,0.0340911,1,61
10002003014658,88.84710000000001,8,0.6666666666666666,0,1.0069,5.0598,4.13767,4.68676,695.196,0.0165558,1,76
100020030153296,73.3888,10,0.8333333333333334,0,0.9595,6.19375,4.13181,6.19295,1466.47,0.0597516,2,64
1000200308818799,96.3183,8,0.6666666666666666,0,0.9478,5.27981,4.12908,5.16629,1559.21,0.0536055,3,65
100020030887539,83.232,6,0.5,4,1.1637,4.90349,4.12008,4.82336,112.489,0.00322231,1,62
10002003061220,71.40039999999999,10,0.8333333333333334,0,1.0739,5.13488,4.1087,5.13385,680.014,0.0209802,1,76
1000200308822320,78.3433,10,0.8333333333333334,0,0.8514,8.17701,4.10286,8.16819,1909.74,0.198694,3,47
1000200314811280,90.30520000000001,8,0.6666666666666666,3,0.8744,8.35675,4.09813,8.34717,2085.52,0.108061,3,47
100020030059239,94.89349999999999,8,0.6666666666666666,0,1.0379,6.49086,4.09698,6.49086,520.96,0.0269768,1,67
1000200301512883,28.66309999999999,10,0.8333333333333334,6,1.2068,4.81159,4.08791,4.77881,651.992,0.0159508,1,72
100020030144569,26.2841,10,0.8333333333333334,0,1.217,4.84116,4.07666,4.7453,670.525,0.0170994,1,72
100020030141339,71.2501,8,0.6666666666666666,3,1.0689,5.93588,4.06877,5.93373,1019.39,0.0414642,1,61
1000200301511065,54.346,10,0.8333333333333334,0,1.2345,4.87302,4.06453,4.80709,451.22,0.0118026,1,57
100020030153737,99.0778,8,0.6666666666666666,0,0.8292,6.53356,4.05874,6.42896,2103.15,0.108684,3,60
100020030615060,99.38419999999999,8,0.6666666666666666,0,0.7384,6.90534,4.05782,6.90534,2928.73,0.194336,3,32
100020030145452,80.52869999999999,10,0.8333333333333334,0,1.0193,5.80656,4.05679,5.64845,1109.22,0.045922,1,61
100020030193884,96.72909999999999,10,0.8333333333333334,0,1.0351,4.44826,4.05225,4.35819,1113.22,0.0274182,1,68
100020030141498,54.66579999999999,10,0.8333333333333334,3,1.0112,6.06045,4.0439,6.04881,1349.86,0.0548644,2,64
100020030029389,88.91,8,0.6666666666666666,0,0.8889,7.17422,4.04344,6.89615,1579.26,0.0941232,1,54
100020030141773,97.8758,10,0.8333333333333334,0,1.0344,4.87278,4.03978,4.3449,1114.5,0.0281328,1,68
100020030075679,91.6723,8,0.6666666666666666,0,0.9207,5.47185,4.03387,5.44213,1544.56,0.0540655,2,65
1000200314821600,79.7705,10,0.8333333333333334,0,0.7964,11.27466,4.03139,10.81636,1950.14,0.218249,3,53
100020030138273,68.6439,10,0.8333333333333334,0,1.0691,6.0629,4.02177,6.0629,788.635,0.0318675,1,56
100020030146609,68.7842,8,0.6666666666666666,4,1.1534,4.32356,4.01237,4.30115,752.436,0.0176776,1,72
100020030132617,43.4427,10,0.8333333333333334,6,1.1699,5.06906,4.01103,5.06845,735.724,0.0193348,1,72
10002003033616,87.547,10,0.8333333333333334,0,1.0115,5.22696,4.00855,5.21959,1316.79,0.043936,2,64
10002003014673,48.273,8,0.6666666666666666,1,1.1313,4.39892,4.00243,4.39826,728.032,0.0140896,1,72
100020030151014,40.26830000000001,10,0.8333333333333334,0,1.182,5.08896,4.00059,5.08356,738.647,0.0197122,1,72
100020030141775,60.74100000000001,8,0.6666666666666666,2,1.2301,4.45332,3.98524,4.44316,378.915,0.00707256,1,77
100020030602871,84.0376,10,0.8333333333333334,0,1.0807,5.05509,3.97453,5.05463,634.156,0.0187832,1,76
100020030619560,79.268,10,0.8333333333333334,0,0.9747,4.84135,3.95688,4.83633,797.98,0.0224467,1,76
10002003033969,93.7954,10,0.8333333333333334,0,1.0146,5.12096,3.94967,5.01103,1182.78,0.0346047,2,68
100020030024130,66.77770000000001,8,0.6666666666666666,0,1.1433,4.99589,3.939,4.99486,494.946,0.0132252,1,67
100020030152036,64.9426,8,0.6666666666666666,0,1.0158,5.00335,3.93524,4.91178,985.471,0.027898,2,49
100020030148125,85.2747,10,0.8333333333333334,0,0.9499,5.94545,3.92691,5.94545,1478.09,0.0679113,2,65
100020031482974,87.47540000000001,10,0.8333333333333334,0,0.9537,6.35974,3.92168,6.35974,1445.73,0.0576925,2,64
100020030134373,55.27199999999999,10,0.8333333333333334,3,1.266,4.71729,3.91296,4.54379,231.356,0.00534739,1,78
100020030141999,83.1149,10,0.8333333333333334,0,1.0497,5.38302,3.91279,5.27477,800.334,0.0313704,1,58
100020030155862,79.7671,8,0.6666666666666666,0,0.9332,5.54686,3.91225,5.54686,1618.42,0.0526369,3,65
100020030136104,93.89930000000001,10,0.8333333333333334,0,1.0688,5.02343,3.90793,4.90655,320.878,0.00923456,1,76
100020030154344,98.6669,8,0.6666666666666666,0,0.8844,5.87039,3.90558,5.8381,1966.91,0.0740947,2,46
100020030335888,90.03290000000001,8,0.6666666666666666,0,1.1456,4.99923,3.89714,4.97889,569.673,0.0183477,1,72
100020030605444,70.4598,10,0.8333333333333334,0,1.0688,4.42434,3.89571,4.41133,777.297,0.013838,2,85
10002003014415,90.7825,8,0.6666666666666666,0,1.1088,5.30392,3.8955,5.28443,690.025,0.0223756,1,69
100020030607656,57.07749999999999,8,0.6666666666666666,1,1.0587,6.23379,3.89148,6.21676,892.367,0.0417489,1,56
100020030056278,77.5447,10,0.8333333333333334,0,1.2719,4.7521,3.89144,4.57184,401.435,0.00875867,1,77
100020030056518,53.5805,10,0.8333333333333334,3,1.0187,6.17275,3.88841,5.97589,1117.38,0.0600473,1,61
100020030051016,27.63120000000001,10,0.8333333333333334,3,1.2278,4.68315,3.88349,4.62364,655.287,0.0146434,1,72
10002003029888,80.1121,8,0.6666666666666666,2,1.2134,4.9174,3.88176,4.90323,539.553,0.0164827,1,72
100020030155127,56.46100000000001,10,0.8333333333333334,0,1.0744,5.10062,3.87862,5.09208,770.202,0.0203922,1,69
100020030141812,65.28729999999999,8,0.6666666666666666,3,0.9759,5.8287,3.87231,5.81617,1407.16,0.0593101,2,64
100020030158630,80.8169,10,0.8333333333333334,0,1.0387,5.18756,3.87159,4.15004,896.495,0.0207079,1,82
100020030145093,72.24889999999999,8,0.6666666666666666,0,1.0789,4.95506,3.87133,4.95506,661.699,0.0172302,1,67
10002003013842,69.15039999999999,10,0.8333333333333334,3,1.1041,5.72367,3.87013,5.72367,781.816,0.0259216,1,56
1000200314834342,94.703,10,0.8333333333333334,0,0.893,6.30871,3.86694,6.27252,1605.16,0.0768675,2,44
100020030155742,56.20519999999999,10,0.8333333333333334,0,1.0,5.89874,3.86323,5.89873,1186.66,0.0571113,1,64
100020030093453,82.2398,8,0.6666666666666666,0,1.2054,4.92136,3.86021,4.8855,536.226,0.0165994,1,72
100020030158352,66.0563,8,0.6666666666666666,3,1.234,5.07414,3.85946,5.06527,441.72,0.010729,1,57
100020030146,91.5678,8,0.6666666666666666,0,0.9595,5.60254,3.85721,5.60254,957.992,0.0329441,1,40
100020030609015,90.44030000000001,10,0.8333333333333334,0,1.0045,5.2366,3.8548,5.2269,822.888,0.0264909,1,66
100020030568432,69.30189999999999,6,0.5,0,1.0278,4.96751,3.84937,4.95943,897.771,0.018028,1,58
100020030438905,26.50479999999999,10,0.8333333333333334,6,1.2308,4.73735,3.84785,4.58583,652.833,0.0140884,1,72
100020030158803,98.99680000000001,6,0.5,0,0.9959,5.32636,3.84256,4.83805,548.788,0.0161265,1,95
1000200301512792,94.15199999999999,10,0.8333333333333334,0,1.0385,5.20966,3.84152,5.20694,797.983,0.0219158,1,82
100020030432911,61.48759999999999,10,0.8333333333333334,0,1.322,4.78317,3.81914,4.77919,260.833,0.00650517,1,57
1000200314831971,75.5892,10,0.8333333333333334,0,1.0192,9.51937,3.81588,9.51937,1128.87,0.0816606,1,70
1000200314835293,59.48419999999999,6,0.5,4,1.1858,5.57519,3.81312,5.57015,606.351,0.0264973,1,51
100020030142222,60.36250000000001,10,0.8333333333333334,3,1.0085,5.38036,3.8074,5.37326,1098.35,0.0351226,1,61
100020030605352,79.6308,8,0.6666666666666666,2,0.9909,5.59087,3.80641,5.5832,1130.59,0.0399315,1,61
100020030147591,83.03880000000001,8,0.6666666666666666,3,1.1588,4.95165,3.78403,4.92421,568.884,0.0147822,1,72
100020030143267,94.9744,8,0.6666666666666666,0,0.9716,5.51003,3.7709,5.51003,1326.07,0.043514,2,64
100020030146799,69.25880000000001,10,0.8333333333333334,3,1.104,5.49304,3.75783,5.49304,988.075,0.0361678,2,56
100020030021596,71.61019999999999,8,0.6666666666666666,3,1.1766,5.11573,3.75395,5.11573,677.8,0.0191813,1,72
100020030151873,72.98419999999999,10,0.8333333333333334,1,1.125,4.43812,3.75297,4.43812,450.686,0.00829318,1,85
100020030141298,68.9992,10,0.8333333333333334,0,1.0062,5.41753,3.7441,5.4142,1184.95,0.0450598,2,61
1000200301310716,56.5993,10,0.8333333333333334,3,1.2853,4.78945,3.74335,4.78238,259.631,0.00715799,1,57
100020030159075,58.0539,10,0.8333333333333334,0,1.1169,5.39128,3.73539,5.38353,558.303,0.0170475,1,66
100020030142861,53.49109999999999,8,0.6666666666666666,0,1.2583,5.07424,3.71847,5.06139,316.259,0.0098705,1,78
100020030157113,93.8534,6,0.5,3,0.9712,6.91291,3.71187,6.90524,1315.64,0.0675752,3,45
100020030431190,82.89859999999999,10,0.8333333333333334,0,1.0144,5.14029,3.71173,5.14029,1086.21,0.0364148,1,61
1000200314833881,79.24340000000001,8,0.6666666666666666,0,0.9102,6.20174,3.71076,5.47937,1505.01,0.0483063,3,40
100020030152279,54.08539999999999,10,0.8333333333333334,2,1.2044,5.60907,3.6828,5.60907,554.692,0.0238701,1,51
100020030333262,97.09719999999999,8,0.6666666666666666,0,1.1336,4.66045,3.68222,4.63421,570.414,0.0129058,1,72
100020030434478,29.66399999999999,10,0.8333333333333334,3,1.2232,4.36399,3.67323,4.35512,654.749,0.0140283,1,72
1000200301512038,69.22579999999999,10,0.8333333333333334,0,1.0716,4.9845,3.66883,4.98433,849.652,0.0258016,1,69
100020030093529,28.40979999999999,10,0.8333333333333334,6,1.2239,4.36724,3.6679,4.35934,645.574,0.0141189,1,72
100020030432673,28.61940000000001,10,0.8333333333333334,3,1.2278,4.37976,3.66564,4.32943,648.266,0.0136988,1,72
10002003033434,54.9897,8,0.6666666666666666,2,1.1889,4.64198,3.64882,4.64198,336.267,0.00587911,1,77
100020030885981,86.86930000000001,8,0.6666666666666666,3,1.06,6.86999,3.64096,6.77356,942.339,0.0361027,2,61
10002003061130,89.1215,10,0.8333333333333334,0,0.9234,5.42825,3.64093,5.42686,1351.01,0.0396335,2,65
100020030144166,55.2876,10,0.8333333333333334,3,1.0204,6.09276,3.63796,6.09276,1285.2,0.0577991,2,64
10002003002676,39.36969999999999,10,0.8333333333333334,4,1.1423,5.16722,3.63736,5.16722,616.073,0.0178322,1,72
100020030145058,87.79050000000001,8,0.6666666666666666,0,1.0087,5.30011,3.63724,5.28504,949.917,0.0310113,1,61
100020030144289,29.38030000000001,10,0.8333333333333334,1,1.1556,4.62796,3.63347,4.61657,685.487,0.0128586,1,85
10002003014314,25.60890000000001,10,0.8333333333333334,4,1.2342,4.40242,3.63166,4.39853,638.596,0.0135224,1,72
100020030145902,59.5745,8,0.6666666666666666,0,1.2517,5.00557,3.62712,5.00557,312.145,0.00952269,1,78
10002003014772,61.79490000000001,8,0.6666666666666666,0,1.1611,5.07654,3.62692,5.04022,550.925,0.0144081,1,72
100020030616497,76.3784,10,0.8333333333333334,0,1.0321,5.26048,3.6225,5.2516,1197.12,0.0381439,2,61
100020030142797,64.826,10,0.8333333333333334,0,0.953,7.62425,3.61954,7.62425,1387.07,0.102407,2,70
100020030138552,69.0564,8,0.6666666666666666,4,1.2191,4.98444,3.61925,4.95678,304.27,0.00909698,1,78
100020030072243,26.61859999999999,10,0.8333333333333334,6,1.2356,4.43297,3.61824,4.43297,637.269,0.0134509,1,72
100020030053882,75.19049999999999,10,0.8333333333333334,0,0.9057,7.82176,3.59529,7.82176,1658.08,0.119896,2,39
100020030146483,65.60679999999999,10,0.8333333333333334,0,0.9995,5.2498,3.594,5.2498,1206.17,0.0439716,2,64
100020030157986,95.01480000000001,10,0.8333333333333334,0,0.8756,7.91376,3.58544,7.91167,1744.71,0.118426,2,47
100020030569053,88.2935,8,0.6666666666666666,0,1.1124,4.85657,3.58367,4.46098,538.096,0.0136634,1,72
10002003061239,76.2861,8,0.6666666666666666,0,1.0861,4.54463,3.57884,4.43361,404.188,0.00744822,1,71
1000200305611527,89.5506,8,0.6666666666666666,0,1.1088,4.28154,3.57733,4.28154,191.046,0.00287692,1,71
100020030611542,84.7969,10,0.8333333333333334,0,0.9346,5.16179,3.56469,5.14926,1324.03,0.0396187,2,64
100020030159392,59.62870000000001,10,0.8333333333333334,2,1.0485,6.5307,3.5637,6.52685,863.353,0.0343525,1,61
100020030141894,72.8555,10,0.8333333333333334,3,1.1015,5.22547,3.56038,5.20291,880.262,0.0277788,2,69
1000200314817925,88.07509999999999,6,0.5,2,0.8704,8.19133,3.55364,8.19133,1890.91,0.112578,3,47
100020030611793,65.11680000000001,10,0.8333333333333334,0,1.0175,5.24598,3.54199,5.23851,762.314,0.0221021,1,69
100020030604765,88.73769999999999,6,0.5,0,0.9995,5.40945,3.52507,5.40518,329.885,0.0110355,1,100
1000200314825049,84.69640000000001,10,0.8333333333333334,0,1.0018,4.95602,3.50669,4.95091,1059.65,0.0270098,3,58
100020030094872,54.73390000000001,10,0.8333333333333334,0,1.0603,4.67596,3.49385,4.67596,551.291,0.0100823,1,85
100020030602102,85.1721,10,0.8333333333333334,0,1.0365,5.26725,3.47406,4.29845,483.071,0.0111233,1,76
100020030618275,71.9385,10,0.8333333333333334,0,1.0387,5.66984,3.46632,5.66144,1023.7,0.0385855,2,61
100020030159116,75.3998,10,0.8333333333333334,0,1.0115,5.33465,3.46632,5.33166,1214.46,0.0391479,2,64
100020030436494,91.05179999999999,10,0.8333333333333334,1,1.0029,5.95153,3.44269,4.71714,398.9,0.00868481,1,76
100020030052334,67.02699999999999,10,0.8333333333333334,0,1.1134,5.82215,3.43909,5.82215,534.123,0.0200822,1,56
100020030145888,71.37559999999999,10,0.8333333333333334,0,0.8605,8.24281,3.43663,8.23694,1794.85,0.145735,2,47
100020030881911,91.22290000000001,8,0.6666666666666666,1,1.0782,7.1564,3.42558,6.24223,579.376,0.0301808,2,48
10002003019157,68.77459999999999,8,0.6666666666666666,0,1.2041,3.88494,3.41705,3.88494,95.7148,0.000772323,1,88
100020030144467,54.67580000000001,10,0.8333333333333334,2,1.0648,5.08057,3.41421,5.08057,790.877,0.0156833,1,82
100020030433542,67.4821,8,0.6666666666666666,0,1.1313,5.03413,3.40594,4.91613,222.016,0.00608168,1,67
1000200301512805,67.9829,10,0.8333333333333334,0,1.0339,6.47937,3.40475,6.46435,839.057,0.045905,1,60
